2.293621,-0.822943,0.428215,0.679586,0.000513,-1.419167,-0.241229,-0.951597,1.633219,-0.065665,-1.252730,0.521609,0.891832,-0.933402,-0.495971,-0.852884,-1.743924,0.462294,0.068355,-0.394730,0.507042,1.299831,0.514332,-0.213886,0.968702,-1.653850,-0.350467,0.926970,0.563177,-1.449841
-0.194525,0.930106,0.284115,-1.166386,-1.139049,0.623076,0.503019,0.392499,-0.630395,-1.232757,-0.756517,-0.137185,1.249436,0.043398,0.169480,0.029607,-0.945490,-1.195444,0.416304,-1.226844,-0.555577,-1.495203,0.085377,-0.774308,-0.296503,0.141848,0.170084,-1.238277,-0.856890,-0.124041
1.462606,0.310045,0.381631,-0.751588,-1.030497,-0.099390,-0.303746,-0.309570,-0.042957,-0.590959,0.996570,1.574329,-0.924293,0.050300,-0.478357,0.586529,-1.144911,-1.120285,0.512982,0.879792,1.780417,0.682318,-1.657506,0.427265,1.073470,0.229325,1.440372,-0.440730,0.722766,-1.491128
-1.183753,1.833367,-2.537593,-0.486609,-0.469536,-0.000133,0.948771,-0.512053,-0.317843,0.823202,1.757527,0.339907,-1.880249,0.833563,0.133014,1.030091,1.002136,-1.083356,-0.982963,1.003743,0.977718,-0.012914,0.674395,1.114593,1.064551,-0.303333,-0.553995,-0.179856,-0.343248,0.325451
0.025355,0.375159,-0.186118,-0.642669,0.395270,0.842942,0.621801,-1.421393,1.014140,-0.467800,-1.766167,0.453756,0.730359,0.829833,-2.486595,0.010255,-0.731062,-0.444717,-0.258591,-0.165549,1.838943,-1.270396,1.677286,1.024724,1.521053,-0.086344,0.095478,-0.293986,-0.266916,-0.809735
1.069404,0.780814,-1.474898,0.221624,1.465899,-0.347628,-0.964113,-2.146942,-0.017227,0.382524,0.954166,-0.142043,0.232970,-0.566136,-0.867044,-0.344515,-0.893161,0.059702,1.863018,0.083951,1.107378,-0.379629,-0.538273,-0.420545,-0.685924,-0.267265,0.001326,0.418658,-0.993268,2.357629
-1.964423,-0.185759,0.710615,0.949380,0.251234,-0.045194,0.499952,1.357309,-0.293808,0.242064,-1.764717,-1.071248,1.796319,1.650220,0.061813,-0.576842,0.020822,0.615482,1.028329,1.055094,-0.993403,0.031553,0.225585,-0.181138,-0.228121,-1.106632,1.066247,-0.235924,-1.200947,2.043584
-0.620466,0.241556,1.533636,-2.279064,-0.409620,-1.311024,0.181563,-0.895116,1.456238,0.468225,1.428493,0.042260,-0.278763,0.468191,1.732595,-1.095399,-0.913725,0.343300,-1.778989,0.571356,1.233605,0.759147,1.799625,-0.867993,-0.106648,-0.493856,-2.607981,-0.045685,-0.892901,0.131871
-1.526150,1.407641,-0.112701,0.996444,1.306494,1.480026,-0.078755,-1.969712,-1.030043,0.082836,0.052328,-1.776715,-0.410251,-0.785235,0.576584,-0.119963,0.207161,-0.799887,-1.733097,-1.083592,-0.311182,0.253552,-0.338664,0.068240,0.899791,-0.910543,-1.218339,-0.386085,-2.148114,0.914977
1.205900,-1.903957,-1.084445,-0.024215,1.742813,0.415058,0.136739,-0.390941,-0.157629,-0.297583,-0.030590,-1.968159,-1.666660,-1.255392,-0.400274,1.085608,1.147129,-1.044263,-0.219199,2.034521,-2.214184,1.269318,0.073125,-0.967481,0.878066,-0.871760,-1.179776,-0.395305,0.409479,1.090233
-0.346754,0.866464,0.501196,0.340174,0.891050,1.167522,-0.565624,0.561268,-0.344711,2.493051,0.180508,0.551744,0.419230,0.834407,0.120971,0.685140,2.021090,-1.096566,-0.410509,-1.702207,0.583513,-0.405795,1.252721,0.283743,-0.219050,-0.492544,-1.135781,0.299462,-1.017167,-1.120247
0.337836,-0.222397,0.000314,-0.438157,0.140672,-1.699625,-0.655961,0.306253,0.695527,0.494680,1.314099,0.394010,-0.550298,-1.494825,-0.417150,2.295694,0.880766,1.305919,-0.636241,-1.060536,0.198313,0.318651,0.193409,0.560791,-0.219744,1.005538,0.588653,1.742486,0.785588,-0.860210
-0.853864,-1.701491,0.728151,0.680317,0.895540,-0.446481,-0.996582,-1.024619,-0.071417,-0.945450,1.567996,-1.041953,1.766851,-1.297594,0.105516,1.355801,-0.063500,-0.489843,-0.653336,-0.785018,-0.140157,1.919208,0.005017,0.029063,-0.561867,-0.385873,-0.172666,-1.630483,0.988976,-1.220963
-0.255254,-0.043254,-0.813228,-0.471163,-0.337383,1.111420,-1.307912,0.706954,-0.216987,2.081861,-0.087681,-1.653474,0.332271,-0.355680,-0.429978,0.392952,-0.176001,-0.169299,0.163738,0.407063,-1.439403,-0.328013,0.065152,-0.228501,0.716271,0.683060,-0.534942,0.835793,-1.180842,-2.027663
-0.666027,-1.840389,2.517199,-0.121898,-1.580491,0.269011,1.371514,1.716788,2.091205,1.605846,-0.680614,0.100625,0.028273,-0.183119,-2.704753,-0.391765,0.186715,0.071932,-0.139473,-0.659178,-1.843406,-1.599775,0.411665,0.047861,-1.102445,-1.554884,-0.461636,-0.491444,-0.493584,1.237813
2.561423,1.005438,0.966870,-1.233757,-0.370807,-0.608430,-1.210060,0.294866,1.086456,-0.274883,0.796212,0.010535,-0.014524,1.144194,-0.625537,-0.331925,-0.327805,-0.049495,-2.177216,1.673688,-1.266999,-0.146971,-1.763076,0.867142,-0.175118,-1.541522,-0.362915,-0.369877,1.515908,0.446312
-1.039672,0.754571,-0.083543,0.561907,1.670572,0.046933,-0.014369,-2.585805,1.007743,1.674342,0.746579,0.911672,-0.110847,-0.405055,-0.060799,-0.848393,0.854184,1.736608,-1.521685,1.727886,0.760537,1.703927,1.543600,-0.082533,1.135639,2.453118,-1.345859,0.635228,0.273372,-0.766130
-1.765983,0.362027,-1.460595,0.214818,-1.113212,-2.276509,-1.415872,-3.347375,0.064070,0.326287,-0.636402,1.467602,0.433856,-1.040806,0.180335,2.236583,-0.154692,1.094844,-0.236970,-0.036989,-1.718815,-0.794947,2.213151,0.957180,-1.299090,0.907712,-0.677317,-0.548921,0.686425,-0.221589
0.606876,1.410650,1.099788,-0.031529,-0.315518,-0.121230,-1.561728,0.422500,1.908731,-0.904926,-0.527796,-0.978104,-1.509092,1.295377,-0.988495,0.052095,-0.436336,-0.379538,-1.356781,-0.641773,1.245345,-0.405907,-0.735587,0.021743,-0.929939,-0.699738,0.004310,1.393850,0.030613,-0.347534
0.100352,0.518141,0.453653,0.030835,-0.310689,-0.568654,-0.222161,0.839560,-0.075451,0.242408,0.182668,0.427153,-0.333799,-0.288614,-0.028006,0.659619,1.044381,-0.108004,0.543303,-0.655449,0.600208,0.525230,-1.060700,-1.327466,1.443876,-0.237343,-1.328562,-1.175974,0.485525,0.002491
