-0.391095,-2.429899,-1.162691,-1.919889,1.702859,-0.841340,0.251258,-2.543721,-1.189097,1.239322,0.491868,1.582341,-1.489162,-2.227621,1.432792,-0.423860,-3.023604,1.101139,-2.093254,0.866202,-1.518734,4.029350,-0.640089,-2.413387,-0.237911,0.362385,1.414620,0.010485,-0.397527,-1.537190
1.032688,-2.072290,-1.981229,-1.854112,0.445101,-1.748578,1.705227,0.759840,0.370780,1.905909,2.115107,1.545563,1.995595,2.794960,0.942967,-2.760089,0.471268,-1.286584,1.336184,-1.254208,1.810086,1.601821,5.347628,2.630753,-0.903232,-0.802807,2.744643,-2.013023,0.224440,0.871312
0.356229,-3.877892,-0.509178,1.095014,-1.496377,0.708900,-1.580617,-1.378863,1.266045,1.151815,1.549280,-0.694209,1.285937,-0.276599,-3.932388,-1.483539,0.582392,-0.015084,0.713540,0.025235,-1.184751,1.454958,-1.174974,3.158069,1.431980,1.448574,-1.146875,-1.974621,2.032049,3.816551
-1.994503,1.118073,1.875122,-2.524556,-1.385796,-1.026609,-0.248158,1.453764,-2.847074,0.316276,3.342939,-0.414696,-2.194245,1.190018,0.227687,-0.293819,1.840504,-1.160729,0.435377,0.273374,0.624928,-0.071677,-2.832449,3.738814,2.000666,0.965511,-0.756309,4.185621,0.388864,2.863084
-1.469821,-0.032732,1.995906,-0.698945,1.828476,1.044158,1.067918,1.000611,1.792225,1.848336,-1.543548,-2.655583,2.474101,3.122116,3.317746,-1.745583,-2.394852,-1.669176,-1.676375,-3.816876,0.004762,0.591478,0.993924,2.157697,-0.197582,-2.497989,-0.804851,-2.865942,-1.835695,-4.262130
-1.452099,0.520267,-1.036633,1.947678,1.015454,-1.626170,-0.994603,1.307701,-0.388453,0.704771,1.432858,1.791361,0.089016,2.018245,-0.841311,3.950796,-0.024209,-1.464214,-0.849562,-0.492893,2.269965,-0.078707,-3.760683,-1.540008,-0.044593,0.745886,-1.974855,-1.897235,-1.356757,3.014805
2.795586,3.723274,0.690640,-2.438408,0.149304,-0.723698,-1.384714,-1.150363,0.136800,-0.266150,-0.241110,2.316977,1.276317,3.090308,3.378307,2.256974,1.753087,-2.418967,1.893177,-0.313875,-1.307796,0.084662,-1.317076,-0.534385,-0.161345,4.815418,-2.228610,-1.162554,1.220668,-0.327145
1.852188,-2.839703,4.314744,-1.445224,-0.347278,1.308669,-0.971372,-1.047986,-1.526916,0.874276,3.886156,-1.834923,-0.945120,2.563420,-1.755386,0.739891,3.724040,1.032727,-1.706362,1.930582,-0.674178,-1.858155,-1.250261,-1.434900,-0.993246,-0.109267,-2.861428,-1.154469,-0.295983,2.272588
-4.201597,-1.782308,2.713906,3.110328,-1.800088,3.864670,-0.177258,3.059414,1.952804,-1.168449,-2.118209,2.775916,1.536216,1.389059,-2.225922,0.922008,2.579481,-2.376351,1.976522,3.305887,1.414239,0.117296,-1.227302,-4.803027,-0.926304,-1.269620,2.036138,0.418456,-1.133393,-3.255232
-2.621978,2.875736,-1.134362,-3.872857,-1.787283,-0.563845,-2.152729,-1.891477,0.124164,-1.659198,5.149877,-1.024506,1.241154,3.986654,4.004148,-3.554382,-1.068028,-4.281124,-2.563602,2.411324,-1.168028,-1.144580,-0.015371,-2.663222,0.314927,-0.214580,-2.195337,1.634551,-0.960102,-0.514190
3.232357,-2.131687,-3.365177,2.747410,0.643046,-1.237204,1.294552,-0.502808,-0.185584,1.930346,0.254573,-1.363091,-0.490663,-1.125630,-0.902358,1.116484,-3.637199,1.999784,1.407242,-0.049730,-2.050104,-3.401958,0.642927,-0.512115,-0.134708,4.411132,2.739950,-1.901149,0.800297,-2.518944
3.101202,2.389278,-1.857370,-1.037365,-1.507998,2.612227,-1.194355,1.856040,2.023774,-2.897148,2.762160,0.562976,-0.335932,0.515889,-1.950732,0.172515,0.993103,1.952287,0.116899,-0.980324,-0.546641,3.483855,0.512470,1.562904,0.240587,1.493462,0.725625,2.724568,-1.776810,2.373478
1.046302,0.377255,1.632910,0.820049,0.435037,2.478021,-2.531255,-0.746980,-0.552569,-0.974713,-0.806556,0.206825,1.514058,-1.217217,-1.880188,-2.287282,-0.034394,1.448611,-1.050321,-2.818079,-0.332142,-1.272417,-1.345633,3.476138,3.498824,3.725036,2.278936,-1.771693,-0.888529,0.932488
-0.255975,-0.731582,-3.225990,-1.705480,-0.857726,0.579904,-2.438853,0.386451,1.076517,0.792716,0.558553,-0.106684,-0.788979,3.333029,-0.073085,-2.018026,1.506849,0.344023,0.234447,1.812452,-1.123228,2.840607,-0.104634,-1.431504,2.465937,0.475653,-0.698103,-2.035047,-0.425066,0.213341
1.263083,1.819775,-5.464741,-2.196153,-1.450445,2.891898,1.789655,-0.062694,0.794600,-2.445820,-0.238464,0.617067,-0.804840,0.504722,-3.697404,-4.965249,0.936870,0.233930,-0.037701,0.985835,2.053785,0.090080,-0.411925,1.067761,-4.005098,0.844127,0.785406,0.664601,0.023756,-1.229073
0.963944,0.571826,-4.430002,-2.963690,0.987033,2.034143,-2.501775,-4.438512,0.674491,1.322374,1.232225,-2.659178,-2.240152,0.503632,-0.030833,3.723950,5.371094,0.831321,0.789639,0.056177,0.666888,1.347141,-0.828342,2.368024,-1.362423,0.547929,0.227348,-1.752085,4.166741,2.984062
-0.116993,0.976826,0.261370,-2.677918,0.953158,1.744592,-1.290313,-1.154346,1.565323,-2.112516,3.407762,0.658241,-2.933923,1.856950,-2.031369,-0.028373,-3.975697,-0.602270,0.644363,1.468477,4.452984,1.780610,1.328407,-0.077411,2.438114,0.353622,1.312559,1.109468,3.262559,-0.807165
1.096485,0.518343,1.690599,-0.265985,-2.417443,1.096322,0.411191,-0.067313,2.538809,-1.614953,2.737154,0.454180,0.603768,1.329585,-1.358338,-2.510424,-1.345294,1.591696,-2.721260,-0.645081,6.001577,-1.683222,3.638081,0.318020,2.248189,2.120407,-0.076153,-2.418157,-0.915681,-1.618042
